{name:'Stair_el7', position:{x:63.18, y:4.3, z:79.81}, rotation:{x:0, y:0.7639952, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'RigLArmRest3', position:{x:70.82719, y:9.199679, z:81.28193}, rotation:{x:-0.0005129908, y:0.1143771, z:0.01054977}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest3.fbx'},
{name:'RigLArmRest2', position:{x:70.84219, y:9.200001, z:81.27843}, rotation:{x:-0.0005116477, y:0.1143762, z:0.01054972}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest2.fbx'},
{name:'RigLArmRest1', position:{x:70.85717, y:9.200321, z:81.27493}, rotation:{x:-0.0005103569, y:0.1143753, z:0.0105496}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest1.fbx'},
{name:'RigLArmIndex3', position:{x:70.83129, y:9.200114, z:81.30505}, rotation:{x:-0.0005628455, y:0.1090309, z:0.01054644}, scale:{x:1, y:0.9999997, z:1}, file:'RigLArmIndex3.fbx'},
{name:'RigLArmIndex2', position:{x:70.84789, y:9.200745, z:81.30171}, rotation:{x:0.0007801849, y:0.09887206, z:0.01863571}, scale:{x:1, y:0.9999998, z:1}, file:'RigLArmIndex2.fbx'},
{name:'RigLArmIndex1', position:{x:70.86317, y:9.201077, z:81.29814}, rotation:{x:-0.0004957982, y:0.1144924, z:0.010674}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmIndex1.fbx'},
{name:'RigLArmPalm', position:{x:70.92564, y:9.19852, z:81.26644}, rotation:{x:-0.000508974, y:0.1143745, z:0.01054949}, scale:{x:1, y:1, z:1}, file:'RigLArmPalm.fbx'},
{name:'RigLArm2', position:{x:71.07181, y:9.197538, z:81.23067}, rotation:{x:0.6963712, y:0.08303779, z:-0.08632691}, scale:{x:1, y:1, z:0.9999999}, file:'RigLArm2.fbx'},
{name:'RigLArm1', position:{x:71.23096, y:9.196066, z:81.20058}, rotation:{x:0.7007609, y:0.06303374, z:-0.06887735}, scale:{x:1, y:1, z:1}, file:'RigLArm1.fbx'},
{name:'RigLArmCollarbone', position:{x:71.30098, y:9.194792, z:81.24408}, rotation:{x:0.6769938, y:-0.2004785, z:0.1874206}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmCollarbone.fbx'},
{name:'RigRibcage', position:{x:71.30707, y:9.165751, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigRibcage.fbx'},
{name:'RigSpine6', position:{x:71.30707, y:9.098951, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine6.fbx'},
{name:'RigSpine5', position:{x:71.30707, y:9.075087, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine5.fbx'},
{name:'RigSpine4', position:{x:71.30707, y:9.051502, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine4.fbx'},
{name:'RigSpine3', position:{x:71.30707, y:9.01883, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine3.fbx'},
{name:'RigSpine2', position:{x:71.30707, y:8.981806, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine2.fbx'},
{name:'RigSpine1', position:{x:71.30707, y:8.948057, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigSpine1.fbx'},
{name:'RigRLegToes2', position:{x:71.36356, y:8.29431, z:81.20588}, rotation:{x:0.11693, y:0.768299, z:0.09468809}, scale:{x:1, y:1, z:1}, file:'RigRLegToes2.fbx'},
{name:'RigRLegToes1', position:{x:71.35622, y:8.338752, z:81.17133}, rotation:{x:0.3377305, y:0.6999242, z:0.2734889}, scale:{x:1, y:1, z:1}, file:'RigRLegToes1.fbx'},
{name:'RigRLegAnkle', position:{x:71.35744, y:8.4185, z:81.17435}, rotation:{x:0.5619865, y:0.5366685, z:0.4520131}, scale:{x:1, y:1, z:0.9999998}, file:'RigRLegAnkle.fbx'},
{name:'RigRLeg2', position:{x:71.36353, y:8.69028, z:81.18375}, rotation:{x:0.5526564, y:0.5247487, z:0.4619856}, scale:{x:0.9999998, y:0.9999999, z:0.9999999}, file:'RigRLeg2.fbx'},
{name:'RigRLeg1', position:{x:71.36833, y:8.948057, z:81.18697}, rotation:{x:0.541562, y:0.5258227, z:0.4628242}, scale:{x:0.9999999, y:1, z:1}, file:'RigRLeg1.fbx'},
{name:'RigLLegToes2', position:{x:71.25785, y:8.29431, z:81.22835}, rotation:{x:0.1169302, y:0.7682989, z:0.09468815}, scale:{x:1, y:1, z:1}, file:'RigLLegToes2.fbx'},
{name:'RigLLegToes1', position:{x:71.25051, y:8.338752, z:81.19379}, rotation:{x:0.3377306, y:0.6999242, z:0.2734888}, scale:{x:1, y:1, z:1}, file:'RigLLegToes1.fbx'},
{name:'RigLLegAnkle', position:{x:71.25062, y:8.4185, z:81.19705}, rotation:{x:0.558979, y:0.5400064, z:0.4557271}, scale:{x:1, y:1, z:1}, file:'RigLLegAnkle.fbx'},
{name:'RigLLeg2', position:{x:71.24889, y:8.69028, z:81.20812}, rotation:{x:0.5668032, y:0.5528072, z:0.4445173}, scale:{x:0.9999999, y:0.9999997, z:1}, file:'RigLLeg2.fbx'},
{name:'RigLLeg1', position:{x:71.2458, y:8.948057, z:81.21302}, rotation:{x:0.5652964, y:0.5639527, z:0.4335124}, scale:{x:1, y:1, z:1}, file:'RigLLeg1.fbx'},
{name:'RigPelvis', position:{x:71.30707, y:8.948057, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigPelvis.fbx'},
{name:'RigLUpWing03Gizmo', position:{x:70.97405, y:9.471382, z:81.19355}, rotation:{x:0.639195, y:-0.16287, z:-0.3023736}, scale:{x:1, y:1, z:1}, file:'RigLUpWing03Gizmo.fbx'},
{name:'RigLUpWing02Gizmo', position:{x:71.13138, y:9.342834, z:81.16011}, rotation:{x:0.639195, y:-0.16287, z:-0.3023736}, scale:{x:1, y:1, z:1}, file:'RigLUpWing02Gizmo.fbx'},
{name:'RigLUpWing01Gizmo', position:{x:71.28013, y:9.22129, z:81.12849}, rotation:{x:0.639195, y:-0.16287, z:-0.3023736}, scale:{x:1, y:1, z:1}, file:'RigLUpWing01Gizmo.fbx'},
{name:'RigLLegPlatform', position:{x:71.26301, y:8.26, z:81.25053}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigLLegPlatform.fbx'},
{name:'RigLDownWing03Gizmo', position:{x:71.01971, y:9.067695, z:81.18385}, rotation:{x:0.7006814, y:0.2387102, z:0.09510887}, scale:{x:1, y:1, z:1}, file:'RigLDownWing03Gizmo.fbx'},
{name:'RigLDownWing02Gizmo', position:{x:71.15451, y:9.139311, z:81.15519}, rotation:{x:0.7006814, y:0.2387102, z:0.09510887}, scale:{x:1, y:1, z:1}, file:'RigLDownWing02Gizmo.fbx'},
{name:'RigLDownWing01Gizmo', position:{x:71.27933, y:9.205624, z:81.12866}, rotation:{x:0.7006814, y:0.2387102, z:0.09510887}, scale:{x:1, y:1, z:1}, file:'RigLDownWing01Gizmo.fbx'},
{name:'RigLArmThumb2Gizmo', position:{x:70.89746, y:9.199834, z:81.31571}, rotation:{x:-0.03439112, y:0.5725945, z:0.01335466}, scale:{x:1.000001, y:1, z:0.9999992}, file:'RigLArmThumb2Gizmo.fbx'},
{name:'RigLArmThumb1Gizmo', position:{x:70.90274, y:9.199046, z:81.29788}, rotation:{x:-0.0404425, y:0.5984955, z:0.00379636}, scale:{x:1.000001, y:1, z:0.9999992}, file:'RigLArmThumb1Gizmo.fbx'},
{name:'RigLArmRest3Gizmo', position:{x:70.82719, y:9.199679, z:81.28193}, rotation:{x:-0.0005090755, y:0.1143745, z:0.01054953}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest3Gizmo.fbx'},
{name:'RigLArmRest2Gizmo', position:{x:70.84219, y:9.200001, z:81.27843}, rotation:{x:-0.0005090755, y:0.1143745, z:0.01054953}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest2Gizmo.fbx'},
{name:'RigLArmRest1Gizmo', position:{x:70.85717, y:9.200321, z:81.27493}, rotation:{x:-0.0005090755, y:0.1143745, z:0.01054953}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmRest1Gizmo.fbx'},
{name:'RigLArmPalmGizmo', position:{x:70.92564, y:9.19852, z:81.26644}, rotation:{x:-0.0005090755, y:0.1143745, z:0.01054953}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmPalmGizmo.fbx'},
{name:'RigLArmIndex3Gizmo', position:{x:70.83129, y:9.200114, z:81.30505}, rotation:{x:-0.0005671731, y:0.1090317, z:0.01054685}, scale:{x:1, y:0.9999998, z:1}, file:'RigLArmIndex3Gizmo.fbx'},
{name:'RigLArmIndex2Gizmo', position:{x:70.84789, y:9.200745, z:81.30171}, rotation:{x:0.000777341, y:0.09887204, z:0.01863599}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmIndex2Gizmo.fbx'},
{name:'RigLArmIndex1Gizmo', position:{x:70.86317, y:9.201077, z:81.29814}, rotation:{x:-0.0004973453, y:0.1144915, z:0.01067423}, scale:{x:1, y:0.9999999, z:1}, file:'RigLArmIndex1Gizmo.fbx'},
{name:'RigLArm2Gizmo', position:{x:71.07181, y:9.197538, z:81.23067}, rotation:{x:0.6963711, y:0.08303782, z:-0.08632681}, scale:{x:1, y:1, z:1}, file:'RigLArm2Gizmo.fbx'},
{name:'RigLArm1Gizmo', position:{x:71.23096, y:9.196066, z:81.20058}, rotation:{x:0.7007609, y:0.06303377, z:-0.0688773}, scale:{x:1, y:1, z:1}, file:'RigLArm1Gizmo.fbx'},
{name:'RigHeadGizmo', position:{x:71.30707, y:9.365434, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'RigHeadGizmo.fbx'},
{name:'RigHair10Gizmo', position:{x:71.21549, y:9.779635, z:80.84255}, rotation:{x:-0.03711532, y:0.887449, z:0.1711706}, scale:{x:0.9999983, y:1.000002, z:0.9999999}, file:'RigHair10Gizmo.fbx'},
{name:'RigHair9Gizmo', position:{x:71.2178, y:9.750734, z:80.89571}, rotation:{x:0.1873938, y:-0.6744565, z:-0.1614144}, scale:{x:0.9999979, y:1.000002, z:1}, file:'RigHair9Gizmo.fbx'},
{name:'RigHair8Gizmo', position:{x:71.24343, y:9.697692, z:80.93929}, rotation:{x:0.4354947, y:-0.5404966, z:-0.1816069}, scale:{x:0.9999992, y:1.000001, z:0.9999999}, file:'RigHair8Gizmo.fbx'},
{name:'RigHair7Gizmo', position:{x:71.29386, y:9.653818, z:80.9591}, rotation:{x:0.5747, y:-0.3300272, z:-0.1714774}, scale:{x:1, y:0.9999998, z:0.9999998}, file:'RigHair7Gizmo.fbx'},
{name:'RigHair6Gizmo', position:{x:71.30909, y:9.582858, z:80.97138}, rotation:{x:0.2084087, y:-0.2699227, z:-0.568935}, scale:{x:0.9999999, y:1, z:1}, file:'RigHair6Gizmo.fbx'},
{name:'RigHair5Gizmo', position:{x:71.32639, y:9.530996, z:81.02628}, rotation:{x:-0.04055378, y:-0.4301978, z:-0.4508937}, scale:{x:0.9999999, y:1, z:1}, file:'RigHair5Gizmo.fbx'},
{name:'RigHair4Gizmo', position:{x:71.3103, y:9.519652, z:81.09428}, rotation:{x:-0.08756594, y:-0.7467649, z:-0.2364214}, scale:{x:1, y:1, z:1}, file:'RigHair4Gizmo.fbx'},
{name:'RigHair3Gizmo', position:{x:71.30121, y:9.496049, z:81.12473}, rotation:{x:0.09662876, y:-0.6870484, z:-0.3779951}, scale:{x:0.9999999, y:1, z:1}, file:'RigHair3Gizmo.fbx'},
{name:'RigHair2Gizmo', position:{x:71.29622, y:9.463733, z:81.14894}, rotation:{x:0.1913984, y:-0.6033107, z:-0.4442509}, scale:{x:1, y:0.9999999, z:1}, file:'RigHair2Gizmo.fbx'},
{name:'RigHair1Gizmo', position:{x:71.30209, y:9.426041, z:81.17657}, rotation:{x:0.2815734, y:-0.562815, z:-0.3477141}, scale:{x:1, y:1, z:1}, file:'RigHair1Gizmo.fbx'},
{name:'Rig', position:{x:71.30707, y:8.26, z:81.2}, rotation:{x:0.4449968, y:-0.4449968, z:-0.5495251}, scale:{x:1, y:1, z:1}, file:'Rig.fbx'},
{name:'Nymph_Fairy', position:{x:71.30707, y:8.353361, z:81.2}, rotation:{x:-0.7032332, y:0.07391278, z:0.07391278}, scale:{x:1, y:1, z:1}, file:'Nymph_Fairy.fbx'},
{name:'Nymph_Fairy_Purple_(3)', position:{x:71.30707, y:8.26, z:81.2}, rotation:{x:0, y:0.1045285, z:0}, scale:{x:1, y:1, z:1}, file:'Nymph_Fairy_Purple_(3).fbx'},
{name:'Tower_Base1_2', position:{x:65.41661, y:3.405359, z:91.70208}, rotation:{x:0, y:0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Tower_Base1_2.fbx'},
{name:'TailVfx', position:{x:69.42594, y:7.652985, z:87.49553}, rotation:{x:-0.004337889, y:-0.5877693, z:0.005970759}, scale:{x:1, y:1, z:1}, file:'TailVfx.fbx'},
{name:'RigTail5Gizmo', position:{x:69.44428, y:7.653861, z:87.55197}, rotation:{x:-0.004337889, y:-0.5877693, z:0.005970759}, scale:{x:1, y:0.9999999, z:1}, file:'RigTail5Gizmo.fbx'},
{name:'RigTail4Gizmo', position:{x:69.45797, y:7.654514, z:87.59409}, rotation:{x:-0.004337889, y:-0.5877693, z:0.005970759}, scale:{x:1, y:0.9999999, z:1}, file:'RigTail4Gizmo.fbx'},
{name:'RigTail3Gizmo', position:{x:69.46902, y:7.655043, z:87.62811}, rotation:{x:-0.004337889, y:-0.5877693, z:0.005970759}, scale:{x:1, y:0.9999999, z:1}, file:'RigTail3Gizmo.fbx'},
{name:'RigTail2Gizmo', position:{x:69.48008, y:7.655571, z:87.66215}, rotation:{x:-0.004337889, y:-0.5877693, z:0.005970759}, scale:{x:1, y:0.9999999, z:1}, file:'RigTail2Gizmo.fbx'},
{name:'RigTail1Gizmo', position:{x:69.48835, y:7.656876, z:87.6876}, rotation:{x:-0.01432336, y:-0.5876107, z:0.01971458}, scale:{x:0.9999999, y:1, z:1}, file:'RigTail1Gizmo.fbx'},
{name:'RigRArm2Gizmo', position:{x:69.96993, y:7.926985, z:87.84632}, rotation:{x:0.5505149, y:-0.2583348, z:-0.4496213}, scale:{x:1.000001, y:0.9999999, z:0.9999995}, file:'RigRArm2Gizmo.fbx'},
{name:'RigRArm1Gizmo', position:{x:69.85638, y:7.82783, z:87.88306}, rotation:{x:0.1518143, y:-0.06749201, z:0.928089}, scale:{x:1, y:1, z:1}, file:'RigRArm1Gizmo.fbx'},
{name:'RigPelvisGizmo', position:{x:69.58094, y:7.536391, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigPelvisGizmo.fbx'},
{name:'RigTail5', position:{x:69.44428, y:7.653861, z:87.55197}, rotation:{x:-0.004337858, y:-0.5877693, z:0.005970705}, scale:{x:1, y:1, z:1}, file:'RigTail5.fbx'},
{name:'RigTail4', position:{x:69.45797, y:7.654514, z:87.59409}, rotation:{x:-0.004337858, y:-0.5877693, z:0.005970705}, scale:{x:1, y:1, z:1}, file:'RigTail4.fbx'},
{name:'RigTail3', position:{x:69.46902, y:7.655043, z:87.62811}, rotation:{x:-0.004337858, y:-0.5877693, z:0.005970705}, scale:{x:1, y:1, z:1}, file:'RigTail3.fbx'},
{name:'RigTail2', position:{x:69.48008, y:7.655571, z:87.66215}, rotation:{x:-0.004337858, y:-0.5877693, z:0.005970705}, scale:{x:1, y:1, z:1}, file:'RigTail2.fbx'},
{name:'RigTail1', position:{x:69.48835, y:7.656876, z:87.6876}, rotation:{x:-0.01432333, y:-0.5876107, z:0.01971453}, scale:{x:1, y:1, z:1}, file:'RigTail1.fbx'},
{name:'RigRArm2', position:{x:69.96993, y:7.926985, z:87.84632}, rotation:{x:0.5505154, y:-0.2583342, z:-0.449622}, scale:{x:1.000001, y:0.9999999, z:0.9999991}, file:'RigRArm2.fbx'},
{name:'RigRArm1', position:{x:69.85638, y:7.82783, z:87.88306}, rotation:{x:-0.1518147, y:0.06749351, z:-0.928089}, scale:{x:1, y:1, z:1}, file:'RigRArm1.fbx'},
{name:'RigLArm2', position:{x:69.19203, y:7.926984, z:88.09908}, rotation:{x:0.2574972, y:-0.5423945, z:-0.6625104}, scale:{x:0.999999, y:1, z:1.000001}, file:'RigLArm2.fbx'},
{name:'RigLArm1', position:{x:69.3055, y:7.82783, z:88.06206}, rotation:{x:0.9295788, y:-0.3377838, z:-0.1424108}, scale:{x:1, y:1, z:1}, file:'RigLArm1.fbx'},
{name:'RigHead', position:{x:69.58094, y:7.79283, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigHead.fbx'},
{name:'RigSpine2', position:{x:69.58094, y:7.657201, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigSpine2.fbx'},
{name:'RigSpine1', position:{x:69.58094, y:7.536391, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigSpine1.fbx'},
{name:'RigPelvis', position:{x:69.58094, y:7.536391, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigPelvis.fbx'},
{name:'RigLArm2Gizmo', position:{x:69.19204, y:7.926985, z:88.09908}, rotation:{x:-0.2574976, y:0.5423944, z:0.6625109}, scale:{x:0.9999995, y:1, z:1}, file:'RigLArm2Gizmo.fbx'},
{name:'RigLArm1Gizmo', position:{x:69.3055, y:7.82783, z:88.06206}, rotation:{x:0.9295789, y:-0.3377839, z:-0.1424103}, scale:{x:1, y:1, z:1}, file:'RigLArm1Gizmo.fbx'},
{name:'RigHeadGizmo', position:{x:69.58094, y:7.792831, z:87.97256}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'RigHeadGizmo.fbx'},
{name:'Rig', position:{x:69.5611, y:7.491755, z:87.91149}, rotation:{x:0.415627, y:-0.415627, z:-0.5720614}, scale:{x:1, y:1, z:1}, file:'Rig.fbx'},
{name:'Mini_Devil', position:{x:69.58134, y:7.491755, z:87.9738}, rotation:{x:-0.6984012, y:0.1106159, z:0.1106159}, scale:{x:1, y:1, z:1}, file:'Mini_Devil.fbx'},
{name:'Forest_Bat_Green_(1)', position:{x:69.58134, y:7.491755, z:87.9738}, rotation:{x:0, y:0.1564345, z:0}, scale:{x:1, y:1, z:1}, file:'Forest_Bat_Green_(1).fbx'},
{name:'Crystal4', position:{x:74.94442, y:3.510327, z:96.34767}, rotation:{x:-0.2278275, y:-0.165407, z:0.1967504}, scale:{x:1.178284, y:1.178284, z:1.178284}, file:'Crystal4.fbx'},
{name:'Tesla_part', position:{x:68.35783, y:5.381933, z:79.61115}, rotation:{x:0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tesla_part.fbx'},
{name:'Tesla_glow_up', position:{x:68.35783, y:3.656618, z:79.61115}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tesla_glow_up.fbx'},
{name:'Tesla_glow', position:{x:68.35783, y:4.893579, z:79.61115}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tesla_glow.fbx'},
{name:'Tow_Tesla3', position:{x:68.35783, y:3.518393, z:79.61115}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tow_Tesla3.fbx'},
{name:'Ivy2', position:{x:75.51774, y:5.924901, z:95.06777}, rotation:{x:0, y:-0.531368, z:0}, scale:{x:1.112361, y:1.112361, z:1.112361}, file:'Ivy2.fbx'},
{name:'Fence2', position:{x:67.70831, y:3.405799, z:86.58112}, rotation:{x:0, y:-0.3833469, z:0}, scale:{x:1, y:1, z:1}, file:'Fence2.fbx'},
{name:'Rune_particle2', position:{x:78.52692, y:5.632711, z:103.4958}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_particle2.fbx'},
{name:'Rune_particle1', position:{x:78.52692, y:5.612352, z:103.4958}, rotation:{x:-0.7071068, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_particle1.fbx'},
{name:'Rune_01', position:{x:78.61496, y:5.492013, z:103.5052}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rune_01.fbx'},
{name:'Rock_06', position:{x:78.20473, y:5.505301, z:73.13804}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_06.fbx'},
{name:'Tree_Pine_2', position:{x:83.54343, y:3.411572, z:74.28679}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_2.fbx'},
{name:'Wagon_Tracks1', position:{x:92.48, y:3.4, z:80.91}, rotation:{x:0, y:0.9221426, z:0}, scale:{x:1, y:1, z:1}, file:'Wagon_Tracks1.fbx'},
{name:'Crystal5', position:{x:73.68556, y:3.395465, z:74.15327}, rotation:{x:0, y:0, z:0}, scale:{x:0.5454153, y:0.5454153, z:0.5454153}, file:'Crystal5.fbx'},
{name:'Tree_05', position:{x:58.31014, y:3.405359, z:96.27293}, rotation:{x:0, y:0.2241993, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_05.fbx'},
{name:'Stair_el4', position:{x:75.85287, y:2.332726, z:86.2957}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el4.fbx'},
{name:'Block4', position:{x:94.74, y:3.5, z:79.6}, rotation:{x:0, y:0.7477763, z:0}, scale:{x:1, y:1, z:1}, file:'Block4.fbx'},
{name:'Bush_08', position:{x:77.84686, y:3.318777, z:76.91458}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Bush_08.fbx'},
{name:'Plant_01', position:{x:65.52877, y:3.43448, z:75.84209}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_01.fbx'},
{name:'Tree_Pine_1', position:{x:60.76904, y:3.405359, z:98.1169}, rotation:{x:0, y:-0.003596854, z:0}, scale:{x:1, y:0.611823, z:1}, file:'Tree_Pine_1.fbx'},
{name:'Plant_02', position:{x:91.60577, y:3.426406, z:89.7377}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Plant_02.fbx'},
{name:'Rock_12', position:{x:83.26, y:5.72, z:95.01}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_12.fbx'},
{name:'Rock_13', position:{x:84.5, y:2, z:69.64}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Rock_13.fbx'},
{name:'Poison_Breath', position:{x:69.2675, y:3.405359, z:93.52393}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Poison_Breath.fbx'},
{name:'Rock_03', position:{x:73.62844, y:2.179282, z:84.59933}, rotation:{x:-0.02898568, y:0.6264628, z:0.04405151}, scale:{x:1, y:1, z:1}, file:'Rock_03.fbx'},
{name:'Fern1', position:{x:71.48345, y:3.429348, z:87.13197}, rotation:{x:0, y:0, z:0}, scale:{x:1.069844, y:1.069844, z:1.069844}, file:'Fern1.fbx'},
{name:'Stair_el7', position:{x:74.62239, y:2.401285, z:85.20042}, rotation:{x:0, y:-0.3826835, z:0}, scale:{x:1, y:1, z:1}, file:'Stair_el7.fbx'},
{name:'Tree_Pine_2', position:{x:88.26199, y:3.400675, z:97.48295}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Pine_2.fbx'},
{name:'Tree_Dead1', position:{x:71.49023, y:1.969059, z:82.01852}, rotation:{x:0, y:0, z:0}, scale:{x:1, y:1, z:1}, file:'Tree_Dead1.fbx'},
{name:'TreantGuard', position:{x:80.46, y:2.3741, z:85.075}, rotation:{x:-0.5000001, y:-0.5000001, z:-0.5000001}, scale:{x:1, y:1, z:1}, file:'TreantGuard.fbx'},
{name:'RigRLegPlatform', position:{x:80.3668, y:2.3741, z:85.43247}, rotation:{x:0.7071068, y:-0.7071068, z:5.960464E-08}, scale:{x:1, y:1, z:1}, file:'RigRLegPlatform.fbx'},
{name:'RigRibcageGizmo', position:{x:80.48076, y:4.077638, z:85.075}, rotation:{x:0.7071068, y:-0.7071068, z:5.960464E-08}, scale:{x:1, y:1, z:1}, file:'RigRibcageGizmo.fbx'},
{name:'RigRArmPalmGizmo', position:{x:80.46463, y:4.027826, z:86.55344}, rotation:{x:-0.4946384, y:0.4911258, z:0.4976987}, scale:{x:1, y:0.9999999, z:1}, file:'RigRArmPalmGizmo.fbx'},
{name:'RigRArmDigit12Gizmo', position:{x:80.45881, y:3.977615, z:86.89152}, rotation:{x:-0.4946384, y:0.4911258, z:0.4976987}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigRArmDigit12Gizmo.fbx'},
{name:'RigRArmDigit11Gizmo', position:{x:80.45964, y:3.978665, z:86.77815}, rotation:{x:-0.4957293, y:0.4995652, z:0.4967481}, scale:{x:1, y:0.9999999, z:1}, file:'RigRArmDigit11Gizmo.fbx'},
{name:'RigRArm2Gizmo', position:{x:80.50138, y:4.052697, z:86.12042}, rotation:{x:-0.5051434, y:0.464864, z:0.491614}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigRArm2Gizmo.fbx'},
{name:'RigRArm1Gizmo', position:{x:80.48076, y:4.077638, z:85.75278}, rotation:{x:-0.4687202, y:0.4964881, z:0.5305045}, scale:{x:0.9999999, y:1, z:1}, file:'RigRArm1Gizmo.fbx'},
{name:'RigPelvisGizmo', position:{x:80.48076, y:3.172441, z:85.075}, rotation:{x:0.7071068, y:-0.7071068, z:5.960464E-08}, scale:{x:1, y:1, z:1}, file:'RigPelvisGizmo.fbx'},
{name:'RigRArmDigit12', position:{x:80.45881, y:3.977614, z:86.89152}, rotation:{x:0.4946317, y:-0.4911306, z:-0.4977041}, scale:{x:0.9999999, y:1, z:0.9999999}, file:'RigRArmDigit12.fbx'},
{name:'RigRArmDigit11', position:{x:80.45964, y:3.978665, z:86.77815}, rotation:{x:0.4957272, y:-0.4995669, z:-0.4967502}, scale:{x:1, y:0.9999998, z:1}, file:'RigRArmDigit11.fbx'},
{name:'Mace', position:{x:80.46152, y:3.905267, z:86.6786}, rotation:{x:2.528811E-07, y:-0.7071039, z:-9.272308E-07}, scale:{x:1.183825, y:1.183825, z:1.183825}, file:'Mace.fbx'},
{name:'DummyWeapon', position:{x:80.45999, y:3.871095, z:86.68059}, rotation:{x:2.528811E-07, y:-0.7071039, z:-9.272308E-07}, scale:{x:1.000001, y:1, z:0.9999996}, file:'DummyWeapon.fbx'},
{name:'RigRArmPalm', position:{x:80.46463, y:4.027826, z:86.55344}, rotation:{x:0.4946382, y:-0.4911259, z:-0.4976992}, scale:{x:1, y:0.9999999, z:1}, file:'RigRArmPalm.fbx'},
